Etiquetas de fila;aceite;agua;arroz;azucar;bebida;cafe;carne;Categorias;celular;cereal;chocolate;cocina;condimento;conserva;construccion;detergente;dulce;embutido;fideo;fiesta;fruta;helado;higiene;jugo;lacteo;legumbre;licor;limpieza;marisco;mascota;otros;pan;papel higienico;pollo;postre;preservativo;promocion;pure;roceador;sacarina;sal;salsa;servicio;snack;sopa;te;utiles;verdura;vessi;vestuario;vinagre;yogurt
6434065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004291845;0;0;0;0;0;0;0;0
6479144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004950495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6537459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004950495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6548448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004950495;0;0;0;0;0;0;0;0;0;0;0;0.002145923;0;0;0;0;0;0;0;0
8697558;0;0;0;0;0;0;0;0;0;0.038461538;0.048780488;0;0.126760563;0.25;0;0;0;0;0;0;0;0;0;0;0;0.022222222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002145923;0;0;0;0;0;0;0;0
8783502;0;0;0;0;0;0;0;0;0;0.038461538;0;0;0.014084507;0.125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002145923;0;0;0;0;0;0;0;0
8783560;0;0;0;0;0;0;0;0;0;0.076923077;0;0;0.028169014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008583691;0;0;0;0;0;0;0;0
8823107;0;0;0;0;0;0;0;0;0;0.076923077;0;0;0.042253521;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002145923;0;0;0;0;0;0;0;0
8823149;0;0;0;0;0;0;0;0;0;0;0;0;0;0.125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11010081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002145923;0;0;0;0;0;0;0;0
15482203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.060606061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014925373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16289839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03030303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.044776119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16300038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03030303;0;0;0;0;0;0;0;0.011904762;0;0;0;0;0;0;0;0.029850746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16895010;0;0;0;0;0.003067485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16929069;0;0;0;0;0.009202454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17591647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006437768;0;0;0;0;0;0;0;0
17591753;0;0;0;0;0;0;0;0;0;0.076923077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010729614;0;0;0;0;0;0;0;0
18256364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.017167382;0;0;0;0;0;0;0;0
18260269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.017167382;0;0;0;0;0;0;0;0
18260385;0;0;0;0;0;0;0;0;0;0;0;0;0.014084507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010729614;0;0;0;0;0;0;0;0
18267417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019313305;0;0;0;0;0;0;0;0
18267546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.032188841;0;0;0;0;0;0;0;0
18271628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006437768;0;0;0;0;0;0;0;0
18378257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012875536;0;0;0;0;0;0;0;0
18378347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008583691;0;0;0;0;0;0;0;0
18387151;0;0;0;0;0;0;0;0;0;0.038461538;0;0;0.014084507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006437768;0;0;0;0;0;0;0;0
18398453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006437768;0;0;0;0;0;0;0;0
19475136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014925373;0;0;0;0;0;0;0;0;0;0;0;0.019047619;0;0;0;0;0;0;0;0;0
19609562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014925373;0;0;0;0;0;0;0;0;0;0;0;0.038095238;0;0;0;0;0;0;0;0;0
19744737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014925373;0;0;0;0;0;0;0;0;0;0;0;0.028571429;0;0;0;0;0;0;0;0;0
20398616;0;0.00990099;0;0;0.036809816;0.027027027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20452031;0;0.00990099;0;0;0.018404908;0;0;0;0;0;0.024390244;0.111111111;0;0;0;0;0;0;0;0;0;0;0.035714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004291845;0;0;0;0;0;0;0;0.060606061
20452032;0;0.004950495;0;0;0.015337423;0;0;0;0;0;0;0;0;0;0;0;0;0.006493506;0;0;0;0;0.035714286;0;0.032258065;0;0;0.021276596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004291845;0;0;0;0;0;0;0;0.090909091
20479453;0;0.004950495;0;0;0.033742331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011904762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004291845;0;0;0;0;0;0;0;0.060606061
20479454;0;0.004950495;0;0;0.018404908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003875969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004291845;0;0;0;0;0;0;0;0
20518603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006493506;0;0;0;0;0;0;0;0;0;0;0;0;0.014925373;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20539388;0;0.014851485;0;0;0.006134969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20595783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025974026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20667018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025974026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.023809524;0;0;0;0
20707248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012987013;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004950495;0;0.025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20767966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.032467532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20816358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019480519;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004950495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20852565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006493506;0;0;0;0;0;0;0;0;0;0;0;0;0.014925373;0;0;0.025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20852566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012987013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20947831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.032467532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20994140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012987013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21018603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019480519;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00990099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21055190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012987013;0;0;0;0;0;0;0;0;0;0;0;0;0.014925373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21062183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025974026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21110533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025974026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21239290;0;0;0;0;0.003067485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
21260803;0;0;0;0;0.003067485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
21338338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.029411765;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
21339051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003875969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0;0;0;0
23107836;0;0;0;0;0;0.081081081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23111105;0;0;0;0;0;0.081081081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.032258065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23113839;0;0;0;0;0;0.054054054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23118263;0;0;0;0;0;0.081081081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23121154;0;0;0;0;0;0.081081081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23122352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.032258065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23126155;0;0;0;0;0;0.108108108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23128231;0;0;0;0;0;0.081081081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.032258065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23154010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.050955414;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002145923;0;0;0;0;0;0;0;0
23171474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.089171975;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002145923;0;0;0;0;0;0;0;0
23321830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.044585987;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002145923;0;0;0;0;0;0;0;0
23335731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.101910828;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002145923;0;0;0;0;0;0;0;0
25930899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014285714;0;0;0
26153636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.171428571;0;0;0
26180184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0.071428571;0;0;0
26189153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.028571429;0;0;0
26414131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.157142857;0;0;0
26423659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.142857143;0;0;0
26441688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00952381;0;0;0;0;0;0.085714286;0;0;0
26933734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.185714286;0;0;0
26943647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.128571429;0;0;0
27712219;0;0;0;0;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0.019480519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27733963;0;0;0;0;0;0;0.051282051;0;0;0;0;0;0;0;0;0;0;0.019480519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27783325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.051948052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27830988;0;0;0;0;0;0;0.076923077;0;0;0;0;0;0.014084507;0;0;0;0;0.012987013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27890830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.045454545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27900335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006493506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27937653;0;0;0;0;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0.012987013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27982823;0;0;0;0;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0.025974026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28017654;0;0;0;0;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0.025974026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28043449;0;0;0;0;0;0;0.051282051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28064795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025974026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28102724;0;0;0;0;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0.019480519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28139723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.038961039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28199694;0;0;0;0;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0.051948052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28249216;0;0;0;0;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0.006493506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28293056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019480519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28306941;0;0;0;0;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0.012987013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28352422;0;0;0;0;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0.019480519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28376615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.038961039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28386161;0;0;0;0;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0.012987013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28396421;0;0;0;0;0;0;0.025641026;0;0;0;0;0;0;0;0;0;0;0.012987013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28424838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025974026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28493149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.032467532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28524063;0;0;0;0;0;0;0.051282051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29685509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02970297;0;0;0;0;0;0;0;0;0;0;0;0.004291845;0;0;0;0;0;0;0;0
29685573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00990099;0;0;0;0;0;0;0;0;0;0;0;0.012875536;0;0;0;0;0;0;0;0
29690737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02970297;0;0;0;0;0;0;0;0;0;0;0;0.015021459;0;0;0;0;0;0;0;0
29699301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00990099;0;0;0;0;0;0;0;0;0;0;0;0.010729614;0;0;0;0;0;0;0;0
29699370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02970297;0;0;0;0;0;0;0;0;0;0;0;0.010729614;0;0;0;0;0;0;0;0
29841125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01980198;0;0;0;0;0;0;0;0;0;0;0;0.006437768;0;0;0;0;0;0;0;0
29841181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01980198;0;0;0;0;0;0;0;0;0;0;0;0.010729614;0;0;0;0;0;0;0;0
29841183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00990099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29843496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.024752475;0.166666667;0;0;0;0;0;0;0;0;0;0;0.015021459;0;0;0;0;0;0;0;0
29846145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01980198;0;0;0;0;0;0;0;0;0;0;0;0.006437768;0;0;0;0;0;0;0;0
29846198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02970297;0;0;0;0;0;0;0;0;0;0;0;0.010729614;0;0;0;0;0;0;0;0
29849761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02970297;0;0;0;0;0;0;0;0;0;0;0;0.010729614;0;0;0;0;0;0;0;0
29856709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03960396;0;0;0;0;0;0;0;0;0;0;0;0.008583691;0;0;0;0;0;0;0;0
